2023-06-22T02:48:08.588797600Z,0.03339996
2023-06-22T02:48:08.588797600Z,0.03340695
2023-06-22T02:48:08.588797600Z,0.03340695
2023-06-22T02:48:08.588797600Z,0.03340952
2023-06-22T02:48:08.588797600Z,0.03341403
2023-06-22T02:48:08.588797600Z,0.03339861
2023-06-22T02:48:08.588797600Z,0.0333873
2023-06-22T02:48:08.589789500Z,0.03337736
2023-06-22T02:48:08.589789500Z,0.03338182
2023-06-22T02:48:08.589789500Z,0.03338414
2023-06-22T02:48:08.589789500Z,0.0333889
2023-06-22T02:48:08.589789500Z,0.03337586
2023-06-22T02:48:08.589789500Z,0.03337355
2023-06-22T02:48:08.589789500Z,0.03337403
2023-06-22T02:48:08.589789500Z,0.0333875
2023-06-22T02:48:08.589789500Z,0.0333875
2023-06-22T02:48:08.590789600Z,0.03339244
2023-06-22T02:48:08.590789600Z,0.03339244
2023-06-22T02:48:08.590789600Z,0.03339244
2023-06-22T02:48:08.590789600Z,0.03339952
2023-06-22T02:48:08.590789600Z,0.03339952
2023-06-22T02:48:08.590789600Z,0.03339952
2023-06-22T02:48:08.590789600Z,0.03339952
2023-06-22T02:48:08.590789600Z,0.03339254
2023-06-22T02:48:08.590789600Z,0.03340233
2023-06-22T02:48:08.590789600Z,0.03340608
2023-06-22T02:48:08.590789600Z,0.03341461
2023-06-22T02:48:08.590789600Z,0.03341696
2023-06-22T02:48:08.591787700Z,0.03341485
2023-06-22T02:48:08.591787700Z,0.03340798
2023-06-22T02:48:08.591787700Z,0.03338921
2023-06-22T02:48:08.591787700Z,0.03338703
2023-06-22T02:48:08.591787700Z,0.03337845
2023-06-22T02:48:08.591787700Z,0.03337631
2023-06-22T02:48:08.591787700Z,0.03337631
2023-06-22T02:48:08.591787700Z,0.03336947
2023-06-22T02:48:08.591787700Z,0.03337463
2023-06-22T02:48:08.591787700Z,0.03337463
2023-06-22T02:48:08.591787700Z,0.03336766
2023-06-22T02:48:08.591787700Z,0.03336283
2023-06-22T02:48:08.591787700Z,0.02807379
2023-06-22T02:48:08.591787700Z,0.2
2023-06-22T02:48:08.592788Z,0.02809947
2023-06-22T02:48:08.592788Z,0.02810129
2023-06-22T02:48:08.592788Z,0.02887546
2023-06-22T02:48:08.592788Z,0.02887546
2023-06-22T02:48:08.592788Z,0.02954941
